color_mean_R,color_std_R,color_skew_R,color_mean_G,color_std_G,color_skew_G,color_mean_B,color_std_B,color_skew_B,color_hist_R_0,color_hist_R_1,color_hist_R_2,color_hist_R_3,color_hist_R_4,color_hist_R_5,color_hist_R_6,color_hist_R_7,color_hist_R_8,color_hist_R_9,color_hist_R_10,color_hist_R_11,color_hist_R_12,color_hist_R_13,color_hist_R_14,color_hist_R_15,color_hist_R_16,color_hist_R_17,color_hist_R_18,color_hist_R_19,color_hist_R_20,color_hist_R_21,color_hist_R_22,color_hist_R_23,color_hist_R_24,color_hist_R_25,color_hist_R_26,color_hist_R_27,color_hist_R_28,color_hist_R_29,color_hist_R_30,color_hist_R_31,color_hist_G_0,color_hist_G_1,color_hist_G_2,color_hist_G_3,color_hist_G_4,color_hist_G_5,color_hist_G_6,color_hist_G_7,color_hist_G_8,color_hist_G_9,color_hist_G_10,color_hist_G_11,color_hist_G_12,color_hist_G_13,color_hist_G_14,color_hist_G_15,color_hist_G_16,color_hist_G_17,color_hist_G_18,color_hist_G_19,color_hist_G_20,color_hist_G_21,color_hist_G_22,color_hist_G_23,color_hist_G_24,color_hist_G_25,color_hist_G_26,color_hist_G_27,color_hist_G_28,color_hist_G_29,color_hist_G_30,color_hist_G_31,color_hist_B_0,color_hist_B_1,color_hist_B_2,color_hist_B_3,color_hist_B_4,color_hist_B_5,color_hist_B_6,color_hist_B_7,color_hist_B_8,color_hist_B_9,color_hist_B_10,color_hist_B_11,color_hist_B_12,color_hist_B_13,color_hist_B_14,color_hist_B_15,color_hist_B_16,color_hist_B_17,color_hist_B_18,color_hist_B_19,color_hist_B_20,color_hist_B_21,color_hist_B_22,color_hist_B_23,color_hist_B_24,color_hist_B_25,color_hist_B_26,color_hist_B_27,color_hist_B_28,color_hist_B_29,color_hist_B_30,color_hist_B_31,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,shape_area,shape_perimeter,shape_circularity,shape_asymmetry,shape_border_irregularity,image_name
0.43777552,0.34168956,-0.06668234,0.31663576,0.27606347,0.21926017,0.30633172,0.2753413,0.27933797,28568.0,14.0,37.0,157.0,452.0,724.0,1151.0,1282.0,1581.0,1691.0,1812.0,1867.0,2009.0,1967.0,1965.0,1752.0,1615.0,1603.0,1636.0,1656.0,1996.0,2450.0,3205.0,4033.0,4760.0,4947.0,4486.0,3873.0,2778.0,1777.0,1154.0,549.0,28807.0,907.0,2297.0,2834.0,2823.0,2720.0,2461.0,2066.0,1683.0,1435.0,1254.0,1214.0,1253.0,1249.0,1549.0,1886.0,2699.0,3649.0,4649.0,5153.0,4948.0,4221.0,3291.0,2183.0,1404.0,789.0,358.0,131.0,52.0,18.0,8.0,7.0,29196.0,1253.0,3046.0,3869.0,3242.0,2623.0,2068.0,1592.0,1390.0,1157.0,1090.0,999.0,1125.0,1180.0,1495.0,1979.0,2843.0,3805.0,4781.0,5144.0,4744.0,4006.0,3000.0,1927.0,1163.0,660.0,339.0,135.0,66.0,31.0,22.0,14.0,3960,2214,1140,754,591,542,482,572,568,682,761,906,1015,2070,725,1820,592,1701,488,491,617,777,1147,2257,28333,34795,1335.3781694915251,18.493107344632765,0.322862658295529,0.2770495014441262,0.8805951158903997,24979.5,911.9869320392609,0.37741258210253464,0.4578127408387516,0.9416277141133896,ISIC_0015518.jpg
0.4949416,0.36504772,-0.29859826,0.3950959,0.31764975,-0.063542455,0.36679226,0.3131904,0.07628358,28480.0,21.0,47.0,89.0,139.0,242.0,413.0,563.0,711.0,864.0,1027.0,1132.0,1094.0,1256.0,1439.0,1475.0,1549.0,1686.0,1765.0,1735.0,1682.0,1795.0,2234.0,3186.0,4313.0,5604.0,6441.0,6273.0,5281.0,3693.0,2229.0,1034.0,28756.0,635.0,980.0,1202.0,1433.0,1337.0,1327.0,1313.0,1326.0,1309.0,1318.0,1344.0,1384.0,1339.0,1383.0,1367.0,1355.0,1506.0,1912.0,2535.0,3715.0,5203.0,6423.0,6597.0,5533.0,3775.0,2275.0,1044.0,292.0,52.0,14.0,12.0,29758.0,1116.0,2176.0,1945.0,1766.0,1690.0,1454.0,1373.0,1293.0,1247.0,1218.0,1164.0,1185.0,1128.0,1079.0,1171.0,1323.0,1571.0,2130.0,2982.0,4238.0,5432.0,6052.0,5571.0,4394.0,2835.0,1637.0,753.0,214.0,56.0,23.0,12.0,4419,2650,1195,691,544,426,376,363,396,423,436,459,465,1605,399,1622,442,1592,413,500,606,835,1227,2431,28870,36615,1607.7222372881356,19.868225988700566,0.3226643298893966,0.2890057145488824,0.8852955632888103,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0015294.jpg
0.43966368,0.2928996,-0.6961454,0.35733673,0.24231341,-0.5653504,0.35444984,0.24280448,-0.523192,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,173.0,378.0,907.0,2164.0,4116.0,6607.0,9706.0,12932.0,12170.0,8093.0,3387.0,750.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,28471.0,0.0,0.0,1.0,27.0,65.0,126.0,218.0,375.0,695.0,1101.0,1522.0,2317.0,3397.0,5035.0,7192.0,9317.0,10855.0,10069.0,6136.0,2432.0,567.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28471.0,6.0,15.0,76.0,106.0,213.0,296.0,400.0,497.0,689.0,1044.0,1516.0,2486.0,3712.0,5378.0,6949.0,8822.0,10137.0,8909.0,6261.0,2888.0,906.0,209.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723,2278,1254,919,679,576,531,525,492,559,611,701,761,1851,618,1715,518,1659,531,546,652,875,1281,2067,28653,35425,634.812293785311,11.762734463276837,0.3498954804530539,0.28924013758988587,0.9243830088552911,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036101.jpg
0.53620803,0.37121513,-0.55152917,0.42994288,0.30637312,-0.41478783,0.40251535,0.2969782,-0.28057992,28471.0,0.0,0.0,0.0,0.0,1.0,23.0,124.0,191.0,223.0,287.0,375.0,373.0,454.0,521.0,571.0,648.0,770.0,945.0,1342.0,1927.0,2825.0,3848.0,5092.0,6219.0,7243.0,7290.0,6757.0,5560.0,3929.0,2288.0,1056.0,28589.0,102.0,125.0,191.0,234.0,315.0,376.0,433.0,506.0,566.0,651.0,718.0,898.0,1093.0,1543.0,2004.0,2638.0,3392.0,4438.0,5667.0,6615.0,6985.0,6651.0,5743.0,4253.0,2738.0,1555.0,724.0,208.0,41.0,5.0,3.0,29278.0,240.0,334.0,404.0,415.0,501.0,507.0,552.0,585.0,689.0,841.0,1133.0,1440.0,1793.0,2186.0,2830.0,3607.0,4451.0,5207.0,5673.0,5747.0,5343.0,4756.0,3926.0,3047.0,2043.0,1291.0,706.0,307.0,110.0,48.0,10.0,4436,2600,1250,767,542,461,358,335,365,325,363,382,403,1522,357,1524,383,1542,358,412,506,741,1301,2406,28836,37525,1548.9689265536726,20.74101694915254,0.319795498216642,0.289015250565657,0.8845165796285744,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0015492.jpg
0.41974536,0.2872706,-0.53060687,0.3142197,0.22256786,-0.31263918,0.2332951,0.17693807,0.020042958,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,62.0,158.0,392.0,879.0,1665.0,2690.0,3718.0,4834.0,6046.0,6642.0,7225.0,7224.0,6296.0,5203.0,3894.0,2504.0,1309.0,550.0,201.0,24.0,1.0,0.0,0.0,28471.0,2.0,14.0,35.0,163.0,493.0,832.0,1236.0,1765.0,2414.0,3367.0,4380.0,5175.0,5913.0,6455.0,7154.0,6883.0,5665.0,4056.0,2663.0,1642.0,848.0,260.0,82.0,17.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,28730.0,342.0,701.0,1265.0,1931.0,2839.0,3646.0,4165.0,5070.0,5270.0,5637.0,6372.0,6390.0,5383.0,4355.0,3282.0,2344.0,1306.0,668.0,223.0,51.0,17.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346,2069,1233,1048,916,884,798,860,834,884,925,965,923,2010,790,1888,657,1841,587,619,698,821,1203,2004,28164,33033,586.6602485875707,13.945355932203391,0.33338166988099294,0.2890521140640519,0.9174499778382551,60474.0,1184.195083141327,0.5419160984006257,0.9710927049533121,0.9853277827110608,ISIC_0021904.jpg
0.5817463,0.40280047,-0.57142895,0.4154862,0.315319,-0.2584015,0.3893512,0.30506632,-0.2129585,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,149.0,262.0,368.0,500.0,615.0,646.0,614.0,492.0,506.0,498.0,515.0,682.0,938.0,1328.0,2143.0,3049.0,4502.0,6060.0,7054.0,7587.0,7171.0,6317.0,4667.0,29404.0,609.0,820.0,843.0,691.0,602.0,546.0,503.0,477.0,573.0,625.0,673.0,831.0,1049.0,1280.0,1749.0,2325.0,3192.0,4193.0,5103.0,5596.0,5431.0,5304.0,5159.0,4761.0,3696.0,2419.0,1134.0,361.0,45.0,6.0,0.0,32676.0,941.0,877.0,774.0,697.0,601.0,488.0,472.0,450.0,411.0,519.0,639.0,819.0,1026.0,1368.0,1869.0,2668.0,3706.0,4725.0,5849.0,6067.0,6024.0,5355.0,4490.0,3314.0,1938.0,910.0,288.0,38.0,1.0,0.0,0.0,3606,1958,1430,1121,869,747,780,783,805,862,915,992,1050,2156,829,1909,675,1812,619,646,803,1006,1442,1745,28244,32196,1083.3925423728815,16.59857627118644,0.33048503954668473,0.28902382799602894,0.9258426679396108,61119.5,930.2468197345734,0.8875509002778992,0.9993924075988303,0.9952046764581366,ISIC_0018611.jpg
0.5799193,0.3955861,-0.6350149,0.45269263,0.32302463,-0.46287358,0.37921497,0.28387174,-0.33230186,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,92.0,120.0,155.0,205.0,211.0,262.0,277.0,407.0,542.0,655.0,742.0,946.0,1156.0,1432.0,2335.0,3481.0,4615.0,6469.0,8763.0,10517.0,9071.0,5960.0,2235.0,28484.0,104.0,240.0,308.0,351.0,414.0,510.0,589.0,614.0,609.0,673.0,621.0,627.0,656.0,743.0,746.0,841.0,1246.0,2138.0,3236.0,4610.0,7004.0,9421.0,10603.0,8508.0,4439.0,1366.0,272.0,27.0,0.0,0.0,0.0,29229.0,591.0,923.0,1143.0,1110.0,890.0,674.0,560.0,450.0,412.0,425.0,528.0,628.0,794.0,1287.0,2207.0,3407.0,4999.0,6980.0,9109.0,9538.0,8095.0,4295.0,1315.0,333.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,3594,2129,1388,936,829,752,692,645,701,754,886,985,1007,2163,870,1930,611,1824,580,592,712,872,1205,1934,28580,32829,1155.7429604519775,14.504677966101696,0.34791723660972884,0.28917252024515866,0.9212205517888773,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0023678.jpg
0.5275145,0.36307195,-0.5529196,0.33377147,0.24904756,-0.12891373,0.3023211,0.24285427,0.0955155,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,61.0,151.0,335.0,472.0,797.0,1041.0,1500.0,1946.0,2513.0,3304.0,4072.0,4690.0,5200.0,5543.0,5522.0,5998.0,5950.0,5298.0,3798.0,2100.0,810.0,28476.0,41.0,145.0,291.0,496.0,862.0,1216.0,1570.0,2001.0,2577.0,2920.0,3248.0,3781.0,4003.0,4200.0,4379.0,4513.0,4563.0,4707.0,4484.0,4126.0,3235.0,2233.0,1263.0,505.0,140.0,21.0,4.0,0.0,0.0,0.0,0.0,28844.0,427.0,840.0,1257.0,1536.0,2028.0,2392.0,2516.0,2748.0,2586.0,2642.0,2691.0,3052.0,3251.0,3656.0,4037.0,4125.0,4199.0,4315.0,4036.0,3257.0,2629.0,1554.0,830.0,402.0,130.0,18.0,2.0,0.0,0.0,0.0,0.0,3394,1893,1498,980,772,683,704,739,692,778,902,880,1004,2187,900,1981,794,1904,718,812,798,1067,1348,1653,28100,32819,971.3143954802262,16.94110734463277,0.3272664979436349,0.28900396188791794,0.9032086359576146,61124.5,934.5899655818939,0.8793929021751716,0.99908392770343,0.9952212706372725,ISIC_0018375.jpg
0.3780911,0.3387657,0.05930149,0.34545848,0.3160813,0.16356398,0.34333804,0.3192676,0.20762162,34258.0,2106.0,1390.0,974.0,751.0,778.0,788.0,649.0,623.0,584.0,678.0,784.0,906.0,927.0,1014.0,1050.0,1288.0,1519.0,1775.0,2194.0,2599.0,3582.0,5198.0,5933.0,6079.0,5983.0,3697.0,1396.0,411.0,83.0,1.0,0.0,34263.0,2232.0,1759.0,1156.0,945.0,924.0,951.0,844.0,763.0,817.0,879.0,987.0,1195.0,1448.0,1567.0,1595.0,1722.0,1945.0,2242.0,2930.0,4546.0,5616.0,5353.0,5096.0,4123.0,1902.0,528.0,300.0,458.0,483.0,372.0,59.0,34483.0,2636.0,1820.0,1197.0,879.0,897.0,892.0,880.0,882.0,950.0,1095.0,1068.0,1188.0,1203.0,1279.0,1469.0,1594.0,1748.0,2161.0,2917.0,4338.0,5284.0,5076.0,4813.0,4406.0,2313.0,647.0,254.0,298.0,447.0,498.0,286.0,1796,1115,675,498,453,471,597,701,915,1261,2046,4798,7156,5166,1772,2281,838,1884,539,530,555,677,816,1200,30834,20426,637.1727231638419,12.297197740112995,0.3903581480234974,0.3179315535220613,0.9527385774887948,45464.0,1097.2245191335678,0.4745549404304956,0.774049150658473,0.9803135174763352,ISIC_0021251.jpg
0.52905333,0.3771819,-0.43212175,0.39076588,0.3081337,-0.09695859,0.37657025,0.31632152,0.012393418,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,263.0,484.0,760.0,935.0,1101.0,1211.0,1277.0,1389.0,1220.0,1133.0,1133.0,1092.0,1180.0,1501.0,2015.0,3086.0,4384.0,4639.0,5835.0,7071.0,8248.0,7221.0,3335.0,871.0,28502.0,176.0,545.0,1053.0,1452.0,1722.0,1770.0,1724.0,1503.0,1243.0,1028.0,975.0,1052.0,1090.0,1244.0,1368.0,1848.0,2628.0,3651.0,4106.0,4064.0,4879.0,5479.0,5966.0,5633.0,3440.0,1499.0,343.0,17.0,0.0,0.0,0.0,29165.0,973.0,1884.0,2281.0,2350.0,1954.0,1391.0,1070.0,955.0,845.0,719.0,632.0,723.0,735.0,823.0,1074.0,1418.0,2006.0,3112.0,4072.0,4755.0,4779.0,5334.0,5696.0,5079.0,3488.0,1898.0,697.0,92.0,0.0,0.0,0.0,3546,1720,1382,1037,898,769,787,832,815,965,1092,1235,1223,2317,1090,2074,807,1948,714,745,834,1070,1478,1629,28124,30869,945.9389152542371,13.638282485875704,0.34525006203851205,0.2890621800197595,0.9313351774954927,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0019309.jpg
0.5206278,0.35070106,-0.67738736,0.45879787,0.3173687,-0.5665587,0.5023621,0.35191852,-0.5511397,28471.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,34.0,60.0,85.0,167.0,216.0,251.0,281.0,326.0,368.0,379.0,462.0,628.0,1481.0,4081.0,7759.0,10108.0,10212.0,10289.0,8246.0,4499.0,1379.0,208.0,2.0,0.0,28557.0,57.0,100.0,142.0,203.0,219.0,257.0,292.0,277.0,270.0,307.0,354.0,334.0,424.0,439.0,508.0,595.0,1024.0,2738.0,6424.0,9047.0,9244.0,7980.0,7864.0,6807.0,3943.0,1311.0,270.0,13.0,0.0,0.0,0.0,28702.0,131.0,217.0,239.0,256.0,294.0,241.0,205.0,246.0,241.0,257.0,266.0,334.0,352.0,321.0,392.0,337.0,412.0,484.0,962.0,2168.0,4886.0,8067.0,9018.0,8489.0,7866.0,6740.0,4928.0,2205.0,672.0,72.0,0.0,3796,2244,1307,937,714,574,542,523,575,671,754,872,889,2048,791,1901,640,1756,538,628,737,948,1258,2001,28725,33631,981.8998192090395,11.81611299435028,0.36369808726364805,0.28926944647781494,0.9296875558327378,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036328.jpg
0.5767102,0.41836667,-0.4159354,0.4238706,0.3440103,-0.051493317,0.31266996,0.27061987,0.15121453,28471.0,0.0,0.0,0.0,28.0,228.0,439.0,459.0,518.0,651.0,646.0,657.0,796.0,865.0,830.0,880.0,846.0,776.0,741.0,669.0,662.0,812.0,974.0,1252.0,1459.0,1949.0,2486.0,3146.0,4363.0,6311.0,9553.0,10364.0,28847.0,650.0,1009.0,1274.0,1302.0,1374.0,1310.0,1172.0,1061.0,941.0,961.0,963.0,1102.0,1256.0,1340.0,1360.0,1352.0,1518.0,1732.0,2249.0,2634.0,2987.0,3576.0,3941.0,4303.0,5054.0,5390.0,5255.0,3283.0,779.0,25.0,0.0,31731.0,1593.0,1991.0,1964.0,1907.0,1659.0,1517.0,1459.0,1483.0,1488.0,1408.0,1499.0,1832.0,2222.0,2552.0,2840.0,3138.0,3390.0,3696.0,4417.0,4811.0,4710.0,3689.0,2158.0,757.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,3016,1838,1276,839,635,580,587,680,781,945,1146,1339,1465,2544,1224,2315,915,1969,704,585,619,830,1162,1644,27806,32556,1281.2417627118643,14.875570621468928,0.35009400067142576,0.2890856662915566,0.9207625378583434,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0019334.jpg
0.51631093,0.34956494,-0.6389895,0.32228398,0.25199825,-0.0049519627,0.258251,0.22985412,0.38583344,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,112.0,282.0,545.0,879.0,1181.0,1631.0,2211.0,3357.0,4773.0,6403.0,7080.0,7037.0,8241.0,8690.0,6126.0,2440.0,491.0,32.0,1.0,28805.0,334.0,529.0,878.0,1142.0,1217.0,1451.0,1715.0,2225.0,2851.0,3323.0,3676.0,3810.0,3260.0,3066.0,3021.0,2893.0,3278.0,3672.0,4652.0,5747.0,5075.0,2575.0,683.0,113.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29656.0,1563.0,2128.0,2587.0,3164.0,3527.0,3618.0,3148.0,2942.0,2543.0,2496.0,2323.0,2129.0,2161.0,2353.0,2593.0,2835.0,3608.0,4385.0,4823.0,3770.0,1414.0,223.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065,1686,1332,1005,898,836,816,871,950,1110,1218,1276,1325,2467,1220,2257,997,2040,895,839,963,1013,1299,1515,27981,30126,1061.1273898305087,12.895141242937855,0.3516715160354599,0.2890770371433121,0.888759475623202,61133.0,926.3473250865936,0.8952366821952736,0.9999563676112951,0.9953596665472663,ISIC_0020953.jpg
0.45899054,0.3332277,-0.3091148,0.29640532,0.24056858,0.07547816,0.3198833,0.27403885,0.1599615,28471.0,0.0,0.0,0.0,0.0,3.0,53.0,163.0,540.0,908.0,1339.0,1759.0,2111.0,2365.0,2218.0,1967.0,1936.0,1792.0,1918.0,2195.0,2654.0,3318.0,4247.0,5429.0,6248.0,6147.0,5232.0,3582.0,2050.0,973.0,307.0,74.0,28658.0,538.0,1063.0,1725.0,2339.0,2880.0,2964.0,2406.0,1971.0,1803.0,1771.0,1805.0,2071.0,2684.0,3420.0,4381.0,5382.0,5957.0,5768.0,4517.0,2798.0,1642.0,950.0,388.0,115.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29038.0,713.0,1718.0,2473.0,3093.0,3101.0,2480.0,1908.0,1570.0,1213.0,1022.0,1036.0,1150.0,1318.0,1639.0,2133.0,2850.0,3871.0,4594.0,5552.0,5754.0,4692.0,3256.0,1898.0,1137.0,596.0,167.0,24.0,4.0,0.0,0.0,0.0,3297,1655,1334,1072,854,825,848,898,942,1088,1134,1201,1268,2356,1092,2212,893,2031,754,708,869,1047,1322,1492,28038,30770,693.8176497175142,13.181107344632773,0.33729587645817044,0.289031640076818,0.9262182895460466,61086.5,958.0458093881607,0.8363393972865526,0.9960338593445676,0.9946187537652441,ISIC_0018111.jpg
0.5516186,0.3725211,-0.66440266,0.45094463,0.3107584,-0.52945983,0.47625652,0.32707825,-0.5655715,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,44.0,48.0,43.0,66.0,80.0,189.0,374.0,577.0,1057.0,2049.0,2987.0,3852.0,5042.0,6621.0,8249.0,9174.0,8186.0,6727.0,4026.0,1683.0,379.0,28471.0,0.0,14.0,44.0,59.0,54.0,70.0,58.0,67.0,106.0,193.0,324.0,514.0,873.0,1524.0,2440.0,2906.0,3435.0,4343.0,5342.0,6137.0,7078.0,7382.0,6418.0,5218.0,3849.0,2155.0,729.0,187.0,10.0,0.0,0.0,28476.0,16.0,49.0,62.0,55.0,79.0,56.0,69.0,95.0,78.0,93.0,127.0,271.0,437.0,635.0,1087.0,1898.0,2740.0,3243.0,4146.0,5498.0,6361.0,6883.0,7548.0,7164.0,6088.0,4066.0,2029.0,542.0,107.0,2.0,0.0,3353,1435,1371,1300,1109,1105,1066,1115,1171,1261,1331,1323,1417,2479,1193,2266,1097,2180,889,991,1017,1191,1324,1365,28106,27545,743.7409717514124,12.435389830508475,0.34474293599553774,0.2891056081553213,0.9467399667358309,61132.0,926.3473250865936,0.8952220381129908,0.9998960056548428,0.9953595909927219,ISIC_0019794.jpg
0.51603055,0.349134,-0.6434381,0.38136858,0.2707441,-0.38823187,0.31903893,0.23341073,-0.27521262,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,61.0,165.0,274.0,389.0,422.0,557.0,548.0,740.0,1654.0,3634.0,5878.0,7264.0,8207.0,8413.0,8526.0,6160.0,4421.0,2749.0,1236.0,192.0,0.0,28490.0,38.0,107.0,156.0,382.0,486.0,554.0,577.0,668.0,610.0,748.0,777.0,1268.0,2420.0,4004.0,5539.0,6319.0,6250.0,5935.0,5927.0,5888.0,5252.0,3769.0,2190.0,1127.0,477.0,42.0,0.0,0.0,0.0,0.0,0.0,28776.0,507.0,745.0,699.0,641.0,660.0,731.0,624.0,619.0,912.0,1907.0,3299.0,4996.0,6215.0,6633.0,6729.0,6449.0,6066.0,4968.0,3648.0,2291.0,1196.0,559.0,128.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896,1574,1200,1035,994,960,981,1027,1184,1257,1531,1754,1793,2804,1321,2272,907,1980,818,788,916,992,1256,1453,27830,28477,696.3542824858756,12.326485875706217,0.34729212195117076,0.28911431803920185,0.9345061766006579,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036206.jpg
0.61810434,0.4256628,-0.61482996,0.38784838,0.27576965,-0.46927902,0.35651386,0.2613745,-0.3798834,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,64.0,114.0,162.0,254.0,322.0,412.0,443.0,532.0,571.0,585.0,631.0,576.0,568.0,593.0,603.0,635.0,819.0,1118.0,1837.0,3158.0,5639.0,9575.0,12625.0,9627.0,28982.0,216.0,302.0,379.0,453.0,591.0,600.0,616.0,705.0,599.0,651.0,644.0,725.0,837.0,1146.0,1850.0,3353.0,5523.0,9190.0,12572.0,11373.0,6350.0,1991.0,288.0,34.0,14.0,7.0,4.0,1.0,1.0,1.0,1.0,30041.0,568.0,716.0,666.0,649.0,644.0,622.0,598.0,576.0,641.0,659.0,710.0,961.0,1495.0,2612.0,3780.0,5869.0,9082.0,11187.0,9670.0,5616.0,1996.0,497.0,94.0,23.0,8.0,8.0,5.0,0.0,3.0,1.0,1.0,3743,2286,1278,913,702,636,526,574,564,676,775,934,958,2112,888,1947,679,1810,584,574,670,797,1175,1977,28406,33816,1159.205152542373,14.276994350282488,0.3492836935536002,0.28926991820039766,0.9105322682555269,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0015634.jpg
0.582888,0.4001131,-0.58802986,0.32933933,0.26400054,0.09928716,0.26659456,0.26189607,0.4720958,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,15.0,18.0,21.0,34.0,51.0,139.0,237.0,437.0,676.0,993.0,1324.0,1959.0,2296.0,2877.0,3237.0,3805.0,4270.0,4546.0,4734.0,5452.0,6259.0,6318.0,5138.0,28875.0,251.0,421.0,703.0,1042.0,1444.0,2043.0,2445.0,2853.0,3159.0,3280.0,2895.0,2789.0,2663.0,2466.0,2524.0,2732.0,3131.0,3882.0,4222.0,4140.0,3371.0,3153.0,2653.0,1743.0,898.0,217.0,5.0,0.0,0.0,0.0,0.0,37650.0,2389.0,2779.0,2785.0,2699.0,2277.0,2019.0,1498.0,1246.0,1168.0,1143.0,1309.0,1341.0,1584.0,1854.0,2241.0,2752.0,3413.0,3772.0,3331.0,2799.0,2666.0,2531.0,1740.0,774.0,221.0,19.0,0.0,0.0,0.0,0.0,0.0,3813,1857,1555,1318,1087,936,851,867,892,832,907,1002,975,2072,817,1977,796,1886,709,767,864,1137,1541,1706,28462,30374,1190.406485875706,16.172790960451973,0.3344445393762434,0.2831056005547515,0.8945908937885517,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0017341.jpg
0.47315845,0.31812853,-0.6671761,0.38957214,0.26942018,-0.5141835,0.38037694,0.2737611,-0.37338388,28471.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,49.0,96.0,105.0,199.0,240.0,291.0,369.0,487.0,660.0,1097.0,2147.0,4343.0,8260.0,11226.0,11126.0,9190.0,6873.0,3483.0,1007.0,217.0,30.0,2.0,0.0,0.0,28488.0,56.0,75.0,114.0,166.0,183.0,257.0,319.0,424.0,535.0,711.0,985.0,1374.0,1796.0,2413.0,3049.0,4606.0,7955.0,10029.0,9505.0,7253.0,5285.0,3058.0,1143.0,201.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,28772.0,175.0,278.0,328.0,358.0,432.0,535.0,628.0,827.0,1049.0,1261.0,1456.0,1672.0,1944.0,2150.0,2432.0,3732.0,6155.0,8222.0,8370.0,7282.0,5342.0,3726.0,1971.0,713.0,163.0,27.0,0.0,0.0,0.0,0.0,0.0,3318,1720,1297,1104,983,968,891,923,943,1041,1205,1320,1365,2498,1211,2241,1033,2163,947,986,1051,1136,1313,1500,28052,28791,925.7129717514124,14.007276836158193,0.3501780590341276,0.2891960231624095,0.9095727127290378,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0023755.jpg
